order_id,customer_id,product_category,quantity,unit_price,total_amount,order_status,order_timestamp,region
ORD-20240115-00792,CUST-2841,home,4,206.52,826.08,pending,2024-01-15T08:39:00,us-east
ORD-20240115-00793,CUST-3001,books,5,11.7,58.5,delivered,2024-01-15T21:51:00,us-east
ORD-20240115-00794,CUST-2126,electronics,4,24.08,96.32,delivered,2024-01-15T16:18:00,us-east
ORD-20240115-00795,CUST-4454,electronics,5,396.41,1982.05,pending,2024-01-15T22:48:00,eu-central
ORD-20240115-00796,CUST-8557,sports,2,88.03,176.06,cancelled,2024-01-15T16:49:00,eu-central
ORD-20240115-00797,CUST-3634,books,1,52.34,52.34,shipped,2024-01-15T04:47:00,ap-south
ORD-20240115-00798,CUST-8468,clothing,4,37.73,150.92,pending,2024-01-15T07:00:00,us-east
ORD-20240115-00799,CUST-3567,electronics,4,336.66,1346.64,cancelled,2024-01-15T20:10:00,ap-south
ORD-20240115-00800,CUST-6092,clothing,3,350.13,1050.39,cancelled,2024-01-15T02:22:00,ap-south
ORD-20240115-00801,CUST-1436,electronics,3,129.77,389.31,cancelled,2024-01-15T00:24:00,us-east
ORD-20240115-00802,CUST-6213,home,2,330.22,660.44,shipped,2024-01-15T17:33:00,us-east
ORD-20240115-00803,CUST-7898,home,1,431.44,431.44,pending,2024-01-15T21:08:00,us-west
ORD-20240115-00804,CUST-7706,home,5,276.49,1382.45,cancelled,2024-01-15T11:49:00,ap-south
ORD-20240115-00805,CUST-5383,sports,4,141.89,567.56,cancelled,2024-01-15T00:31:00,ap-south
ORD-20240115-00806,CUST-1128,sports,3,143.64,430.92,delivered,2024-01-15T08:35:00,us-west
ORD-20240115-00807,CUST-6165,books,4,125.18,500.72,shipped,2024-01-15T14:32:00,eu-central
ORD-20240115-00808,CUST-1854,electronics,5,204.05,1020.25,shipped,2024-01-15T14:01:00,us-east
ORD-20240115-00809,CUST-6126,sports,1,406.83,406.83,shipped,2024-01-15T03:15:00,eu-central
ORD-20240115-00810,CUST-7660,sports,1,438.33,438.33,cancelled,2024-01-15T10:46:00,eu-central
ORD-20240115-00811,CUST-6635,clothing,3,99.19,297.57,cancelled,2024-01-15T09:20:00,us-west
ORD-20240115-00812,CUST-9103,clothing,5,212.83,1064.15,shipped,2024-01-15T09:36:00,ap-south
ORD-20240115-00813,CUST-4062,home,2,249.38,498.76,pending,2024-01-15T04:55:00,eu-central
ORD-20240115-00814,CUST-8481,sports,5,347.46,1737.3,delivered,2024-01-15T07:29:00,us-east
ORD-20240115-00815,CUST-5178,books,5,371.45,1857.25,pending,2024-01-15T04:26:00,ap-south
ORD-20240115-00816,CUST-1772,clothing,3,214.27,642.81,cancelled,2024-01-15T11:51:00,eu-central
ORD-20240115-00817,CUST-8866,clothing,4,453.19,1812.76,cancelled,2024-01-15T12:53:00,eu-central
ORD-20240115-00818,CUST-8955,clothing,3,251.44,754.32,shipped,2024-01-15T06:03:00,us-west
ORD-20240115-00819,CUST-2466,books,5,99.88,499.4,pending,2024-01-15T20:18:00,ap-south
ORD-20240115-00820,CUST-6854,sports,4,170.66,682.64,shipped,2024-01-15T13:27:00,eu-central
ORD-20240115-00821,CUST-9088,sports,5,165.99,829.95,delivered,2024-01-15T05:04:00,eu-central
ORD-20240115-00822,CUST-4442,clothing,2,237.42,474.84,cancelled,2024-01-15T01:15:00,eu-central
ORD-20240115-00823,CUST-4469,home,3,484.02,1452.06,cancelled,2024-01-15T14:17:00,ap-south
ORD-20240115-00824,CUST-5117,sports,4,44.86,179.44,delivered,2024-01-15T15:48:00,eu-central
ORD-20240115-00825,CUST-1310,home,3,460.01,1380.03,cancelled,2024-01-15T17:05:00,eu-central
ORD-20240115-00826,CUST-8747,sports,4,23.1,92.4,delivered,2024-01-15T16:14:00,us-east
ORD-20240115-00827,CUST-6868,sports,2,124.04,248.08,delivered,2024-01-15T23:29:00,ap-south
ORD-20240115-00828,CUST-8221,electronics,3,226.64,679.92,cancelled,2024-01-15T19:58:00,eu-central
ORD-20240115-00829,CUST-2765,home,1,138.21,138.21,shipped,2024-01-15T23:36:00,ap-south
ORD-20240115-00830,CUST-3036,books,4,54.79,219.16,pending,2024-01-15T10:04:00,ap-south
ORD-20240115-00831,CUST-3632,clothing,2,76.27,152.54,shipped,2024-01-15T11:46:00,ap-south
ORD-20240115-00832,CUST-6860,clothing,5,227.0,1135.0,pending,2024-01-15T17:52:00,ap-south
ORD-20240115-00833,CUST-5851,home,2,216.61,433.22,cancelled,2024-01-15T14:56:00,eu-central
ORD-20240115-00834,CUST-2652,home,4,120.47,481.88,pending,2024-01-15T09:21:00,us-west
ORD-20240115-00835,CUST-6942,electronics,3,321.35,964.05,delivered,2024-01-15T08:04:00,us-west
ORD-20240115-00836,CUST-7787,electronics,4,92.02,368.08,cancelled,2024-01-15T20:18:00,us-west
ORD-20240115-00837,CUST-9958,books,5,323.41,1617.05,cancelled,2024-01-15T22:33:00,us-west
ORD-20240115-00838,CUST-8721,books,2,82.02,164.04,cancelled,2024-01-15T22:10:00,us-east
ORD-20240115-00839,CUST-1905,clothing,4,497.29,1989.16,delivered,2024-01-15T22:57:00,ap-south
ORD-20240115-00840,CUST-3157,home,3,496.42,1489.26,delivered,2024-01-15T02:02:00,eu-central
ORD-20240115-00841,CUST-2375,books,2,394.89,789.78,shipped,2024-01-15T03:38:00,ap-south
ORD-20240115-00842,CUST-5894,clothing,1,30.54,30.54,cancelled,2024-01-15T13:36:00,us-west
ORD-20240115-00843,CUST-5360,electronics,2,124.39,248.78,delivered,2024-01-15T01:47:00,us-east
ORD-20240115-00844,CUST-8060,clothing,2,478.87,957.74,shipped,2024-01-15T14:40:00,us-west
ORD-20240115-00845,CUST-1103,sports,3,210.97,632.91,shipped,2024-01-15T04:11:00,ap-south
ORD-20240115-00846,CUST-6828,books,3,278.07,834.21,pending,2024-01-15T03:41:00,ap-south
ORD-20240115-00847,CUST-1645,sports,4,346.33,1385.32,delivered,2024-01-15T06:17:00,us-east
ORD-20240115-00848,CUST-2406,sports,5,411.98,2059.9,pending,2024-01-15T18:41:00,ap-south
ORD-20240115-00849,CUST-1067,books,1,390.69,390.69,shipped,2024-01-15T02:28:00,ap-south
ORD-20240115-00850,CUST-3501,clothing,5,243.18,1215.9,pending,2024-01-15T04:08:00,us-east
ORD-20240115-00851,CUST-1238,electronics,5,316.93,1584.65,pending,2024-01-15T07:57:00,ap-south
ORD-20240115-00852,CUST-2719,books,3,349.53,1048.59,delivered,2024-01-15T07:57:00,us-west
ORD-20240115-00853,CUST-2198,home,4,241.88,967.52,shipped,2024-01-15T07:46:00,us-west
ORD-20240115-00854,CUST-6771,home,4,171.09,684.36,shipped,2024-01-15T14:55:00,us-west
ORD-20240115-00855,CUST-9288,home,5,483.8,2419.0,cancelled,2024-01-15T20:55:00,ap-south
ORD-20240115-00856,CUST-7241,clothing,3,333.1,999.3,pending,2024-01-15T03:33:00,eu-central
ORD-20240115-00857,CUST-8042,home,1,243.38,243.38,delivered,2024-01-15T12:33:00,eu-central
ORD-20240115-00858,CUST-5351,home,2,348.71,697.42,delivered,2024-01-15T21:25:00,eu-central
ORD-20240115-00859,CUST-7087,clothing,1,20.38,20.38,shipped,2024-01-15T15:45:00,ap-south
ORD-20240115-00860,CUST-5397,sports,3,154.54,463.62,shipped,2024-01-15T19:46:00,us-east
ORD-20240115-00861,CUST-9356,home,2,427.76,855.52,pending,2024-01-15T11:30:00,ap-south
ORD-20240115-00862,CUST-8179,home,4,116.56,466.24,delivered,2024-01-15T02:54:00,us-east
ORD-20240115-00863,CUST-9301,sports,1,312.12,312.12,shipped,2024-01-15T05:05:00,us-west
ORD-20240115-00864,CUST-1460,sports,2,243.49,486.98,shipped,2024-01-15T04:49:00,ap-south
ORD-20240115-00865,CUST-9512,clothing,3,128.64,385.92,cancelled,2024-01-15T14:16:00,us-east
ORD-20240115-00866,CUST-5731,sports,2,156.38,312.76,cancelled,2024-01-15T09:53:00,ap-south
ORD-20240115-00867,CUST-2976,home,2,499.77,999.54,cancelled,2024-01-15T03:17:00,us-west
ORD-20240115-00868,CUST-9272,electronics,3,115.2,345.6,shipped,2024-01-15T04:33:00,ap-south
ORD-20240115-00869,CUST-5626,home,5,139.84,699.2,shipped,2024-01-15T13:56:00,ap-south
ORD-20240115-00870,CUST-9344,electronics,3,439.32,1317.96,pending,2024-01-15T13:36:00,eu-central
ORD-20240115-00871,CUST-6350,books,5,71.07,355.35,shipped,2024-01-15T07:31:00,eu-central
ORD-20240115-00872,CUST-3343,books,5,461.49,2307.45,cancelled,2024-01-15T18:34:00,ap-south
ORD-20240115-00873,CUST-3493,home,2,308.54,617.08,cancelled,2024-01-15T07:32:00,eu-central
ORD-20240115-00874,CUST-9776,sports,1,489.07,489.07,shipped,2024-01-15T05:23:00,us-east
ORD-20240115-00875,CUST-9760,electronics,5,339.64,1698.2,cancelled,2024-01-15T13:13:00,us-east
ORD-20240115-00876,CUST-3939,home,2,442.98,885.96,pending,2024-01-15T12:43:00,eu-central
ORD-20240115-00877,CUST-4439,books,2,454.47,908.94,pending,2024-01-15T16:53:00,us-east
ORD-20240115-00878,CUST-8150,home,2,195.56,391.12,cancelled,2024-01-15T08:31:00,eu-central
ORD-20240115-00879,CUST-5950,electronics,1,228.29,228.29,delivered,2024-01-15T01:55:00,eu-central
ORD-20240115-00880,CUST-7858,books,2,239.98,479.96,shipped,2024-01-15T20:47:00,ap-south
ORD-20240115-00881,CUST-3840,clothing,3,270.69,812.07,delivered,2024-01-15T17:50:00,us-east
ORD-20240115-00882,CUST-1332,clothing,1,335.25,335.25,pending,2024-01-15T11:48:00,us-east
ORD-20240115-00883,CUST-4957,books,4,238.76,955.04,cancelled,2024-01-15T20:47:00,us-east
ORD-20240115-00884,CUST-4958,books,3,440.04,1320.12,delivered,2024-01-15T19:59:00,ap-south
ORD-20240115-00885,CUST-1637,home,1,428.64,428.64,delivered,2024-01-15T03:41:00,eu-central
ORD-20240115-00886,CUST-6402,clothing,3,55.69,167.07,cancelled,2024-01-15T18:59:00,us-west
ORD-20240115-00887,CUST-6360,home,5,219.9,1099.5,pending,2024-01-15T02:54:00,ap-south
ORD-20240115-00888,CUST-3524,electronics,3,226.97,680.91,pending,2024-01-15T00:26:00,ap-south
ORD-20240115-00889,CUST-3408,books,3,102.3,306.9,pending,2024-01-15T13:40:00,eu-central
ORD-20240115-00890,CUST-2559,electronics,5,208.2,1041.0,delivered,2024-01-15T16:38:00,us-west
ORD-20240115-00891,CUST-4318,home,5,197.19,985.95,pending,2024-01-15T15:19:00,us-east
ORD-20240115-00892,CUST-8933,home,2,86.26,172.52,cancelled,2024-01-15T03:53:00,eu-central
ORD-20240115-00893,CUST-2863,home,4,86.24,344.96,pending,2024-01-15T06:36:00,ap-south
ORD-20240115-00894,CUST-1602,books,2,322.45,644.9,delivered,2024-01-15T00:58:00,us-east
ORD-20240115-00895,CUST-1548,sports,3,463.19,1389.57,cancelled,2024-01-15T22:08:00,us-east
ORD-20240115-00896,CUST-5122,books,4,142.43,569.72,pending,2024-01-15T02:13:00,ap-south
ORD-20240115-00897,CUST-6103,books,4,253.64,1014.56,pending,2024-01-15T11:52:00,us-west
ORD-20240115-00898,CUST-6798,books,1,354.17,354.17,shipped,2024-01-15T02:44:00,us-west
ORD-20240115-00899,CUST-8365,electronics,5,306.84,1534.2,cancelled,2024-01-15T05:20:00,us-east
ORD-20240115-00900,CUST-6180,electronics,4,347.37,1389.48,shipped,2024-01-15T07:34:00,eu-central
ORD-20240115-00901,CUST-3117,sports,2,402.33,804.66,pending,2024-01-15T12:19:00,us-east
ORD-20240115-00902,CUST-7699,books,2,405.7,811.4,pending,2024-01-15T03:29:00,ap-south
ORD-20240115-00903,CUST-3930,sports,5,438.24,2191.2,shipped,2024-01-15T11:01:00,ap-south
ORD-20240115-00904,CUST-4797,clothing,2,122.92,245.84,cancelled,2024-01-15T07:41:00,eu-central
ORD-20240115-00905,CUST-8223,electronics,1,468.21,468.21,pending,2024-01-15T10:26:00,us-west
ORD-20240115-00906,CUST-6447,books,3,468.65,1405.95,pending,2024-01-15T05:47:00,us-east
ORD-20240115-00907,CUST-9396,home,4,329.27,1317.08,cancelled,2024-01-15T13:25:00,us-west
ORD-20240115-00908,CUST-4239,books,3,167.5,502.5,delivered,2024-01-15T15:16:00,us-east
ORD-20240115-00909,CUST-3438,clothing,5,34.14,170.7,cancelled,2024-01-15T14:03:00,ap-south
ORD-20240115-00910,CUST-3341,electronics,2,104.81,209.62,pending,2024-01-15T18:15:00,us-east
ORD-20240115-00911,CUST-2191,clothing,1,321.37,321.37,pending,2024-01-15T09:05:00,ap-south
ORD-20240115-00912,CUST-8997,books,1,473.67,473.67,cancelled,2024-01-15T03:22:00,us-east
ORD-20240115-00913,CUST-8815,sports,1,278.95,278.95,shipped,2024-01-15T02:38:00,ap-south
ORD-20240115-00914,CUST-3260,electronics,3,458.89,1376.67,cancelled,2024-01-15T15:59:00,us-east
ORD-20240115-00915,CUST-2579,sports,1,319.96,319.96,delivered,2024-01-15T06:17:00,eu-central
ORD-20240115-00916,CUST-3663,electronics,3,284.42,853.26,cancelled,2024-01-15T09:00:00,ap-south
ORD-20240115-00917,CUST-7509,electronics,4,176.39,705.56,cancelled,2024-01-15T23:58:00,ap-south
ORD-20240115-00918,CUST-1989,sports,4,490.19,1960.76,pending,2024-01-15T17:15:00,eu-central
ORD-20240115-00919,CUST-4880,home,5,92.54,462.7,shipped,2024-01-15T04:20:00,us-west
ORD-20240115-00920,CUST-5893,sports,3,365.42,1096.26,pending,2024-01-15T04:45:00,ap-south
ORD-20240115-00921,CUST-4724,books,1,160.06,160.06,pending,2024-01-15T08:37:00,us-east
ORD-20240115-00922,CUST-9775,books,1,496.1,496.1,shipped,2024-01-15T18:53:00,us-west
ORD-20240115-00923,CUST-2489,electronics,5,490.06,2450.3,shipped,2024-01-15T21:58:00,eu-central
ORD-20240115-00924,CUST-4332,home,2,298.08,596.16,cancelled,2024-01-15T21:37:00,ap-south
ORD-20240115-00925,CUST-8638,home,3,53.44,160.32,shipped,2024-01-15T05:04:00,us-east
ORD-20240115-00926,CUST-9360,books,5,19.93,99.65,cancelled,2024-01-15T02:01:00,eu-central
ORD-20240115-00927,CUST-9450,clothing,1,270.46,270.46,shipped,2024-01-15T18:30:00,ap-south
ORD-20240115-00928,CUST-3641,electronics,5,361.79,1808.95,shipped,2024-01-15T04:42:00,eu-central
ORD-20240115-00929,CUST-1295,clothing,1,443.58,443.58,pending,2024-01-15T16:43:00,us-east
ORD-20240115-00930,CUST-3405,books,4,403.79,1615.16,cancelled,2024-01-15T06:26:00,us-east
ORD-20240115-00931,CUST-6433,clothing,1,108.69,108.69,delivered,2024-01-15T13:05:00,ap-south
ORD-20240115-00932,CUST-4325,sports,5,233.6,1168.0,delivered,2024-01-15T20:39:00,ap-south
ORD-20240115-00933,CUST-3137,home,3,28.58,85.74,delivered,2024-01-15T03:09:00,ap-south
ORD-20240115-00934,CUST-1114,books,2,48.88,97.76,pending,2024-01-15T12:55:00,ap-south
ORD-20240115-00935,CUST-7505,books,4,224.21,896.84,shipped,2024-01-15T06:12:00,eu-central
ORD-20240115-00936,CUST-5104,sports,3,93.85,281.55,shipped,2024-01-15T15:14:00,us-east
ORD-20240115-00937,CUST-3776,sports,3,103.78,311.34,delivered,2024-01-15T04:44:00,us-east
ORD-20240115-00938,CUST-3928,electronics,3,396.59,1189.77,pending,2024-01-15T22:50:00,ap-south
ORD-20240115-00939,CUST-1950,clothing,5,355.24,1776.2,delivered,2024-01-15T06:43:00,us-west
ORD-20240115-00940,CUST-7199,sports,1,103.31,103.31,cancelled,2024-01-15T00:41:00,eu-central
ORD-20240115-00941,CUST-5038,clothing,3,471.1,1413.3,cancelled,2024-01-15T08:49:00,us-west
ORD-20240115-00942,CUST-7460,sports,1,186.05,186.05,cancelled,2024-01-15T09:06:00,eu-central
ORD-20240115-00943,CUST-4814,clothing,5,241.71,1208.55,delivered,2024-01-15T07:31:00,us-east
ORD-20240115-00944,CUST-6971,home,2,471.22,942.44,pending,2024-01-15T01:55:00,ap-south
ORD-20240115-00945,CUST-8688,sports,4,276.22,1104.88,pending,2024-01-15T02:13:00,us-west
ORD-20240115-00946,CUST-8520,electronics,1,209.82,209.82,shipped,2024-01-15T03:06:00,ap-south
ORD-20240115-00947,CUST-7904,sports,4,411.26,1645.04,cancelled,2024-01-15T13:27:00,us-east
ORD-20240115-00948,CUST-5871,electronics,5,342.7,1713.5,delivered,2024-01-15T08:18:00,us-west
ORD-20240115-00949,CUST-5071,electronics,2,430.26,860.52,shipped,2024-01-15T12:13:00,ap-south
ORD-20240115-00950,CUST-4644,books,2,19.76,39.52,cancelled,2024-01-15T17:18:00,eu-central
ORD-20240115-00951,CUST-9783,sports,2,283.13,566.26,pending,2024-01-15T10:49:00,us-east
ORD-20240115-00952,CUST-2787,sports,3,436.91,1310.73,pending,2024-01-15T11:22:00,ap-south
ORD-20240115-00953,CUST-7983,home,5,413.21,2066.05,shipped,2024-01-15T05:18:00,us-east
ORD-20240115-00954,CUST-5767,sports,5,316.32,1581.6,shipped,2024-01-15T09:01:00,us-west
ORD-20240115-00955,CUST-2123,books,4,130.54,522.16,cancelled,2024-01-15T18:29:00,ap-south
ORD-20240115-00956,CUST-1145,clothing,1,389.08,389.08,delivered,2024-01-15T09:35:00,us-east
ORD-20240115-00957,CUST-8026,home,4,81.11,324.44,cancelled,2024-01-15T09:23:00,us-east
ORD-20240115-00958,CUST-2788,books,4,488.48,1953.92,cancelled,2024-01-15T21:28:00,eu-central
ORD-20240115-00959,CUST-6758,books,4,407.64,1630.56,pending,2024-01-15T10:53:00,us-west
ORD-20240115-00960,CUST-6542,electronics,4,226.8,907.2,pending,2024-01-15T13:25:00,us-east
ORD-20240115-00961,CUST-7469,electronics,1,53.87,53.87,pending,2024-01-15T23:07:00,us-east
ORD-20240115-00962,CUST-3994,books,1,224.45,224.45,shipped,2024-01-15T18:01:00,eu-central
ORD-20240115-00963,CUST-4891,electronics,5,45.47,227.35,delivered,2024-01-15T14:17:00,us-east
ORD-20240115-00964,CUST-1988,home,5,459.25,2296.25,pending,2024-01-15T14:56:00,eu-central
ORD-20240115-00965,CUST-4109,home,1,260.99,260.99,shipped,2024-01-15T05:45:00,us-west
ORD-20240115-00966,CUST-9572,clothing,1,177.66,177.66,delivered,2024-01-15T11:54:00,us-east
ORD-20240115-00967,CUST-1388,books,1,72.55,72.55,shipped,2024-01-15T15:22:00,us-east
ORD-20240115-00968,CUST-3299,clothing,5,284.8,1424.0,pending,2024-01-15T16:28:00,us-east
ORD-20240115-00969,CUST-7023,books,3,316.79,950.37,shipped,2024-01-15T19:37:00,us-east
ORD-20240115-00970,CUST-6363,sports,4,424.22,1696.88,pending,2024-01-15T17:03:00,us-west
ORD-20240115-00971,CUST-7874,books,2,371.28,742.56,pending,2024-01-15T10:46:00,us-east
ORD-20240115-00972,CUST-2514,books,5,372.63,1863.15,cancelled,2024-01-15T09:28:00,ap-south
ORD-20240115-00973,CUST-9314,clothing,5,279.74,1398.7,pending,2024-01-15T23:18:00,ap-south
ORD-20240115-00974,CUST-2281,electronics,5,448.83,2244.15,delivered,2024-01-15T03:41:00,ap-south
ORD-20240115-00975,CUST-1907,books,5,172.25,861.25,delivered,2024-01-15T14:30:00,eu-central
ORD-20240115-00976,CUST-5954,clothing,4,404.05,1616.2,delivered,2024-01-15T13:38:00,us-east
ORD-20240115-00977,CUST-5844,clothing,5,466.36,2331.8,cancelled,2024-01-15T18:19:00,us-east
ORD-20240115-00978,CUST-2189,home,3,454.33,1362.99,pending,2024-01-15T01:48:00,eu-central
ORD-20240115-00979,CUST-8697,sports,3,212.18,636.54,cancelled,2024-01-15T01:54:00,us-east
ORD-20240115-00980,CUST-6130,clothing,2,368.94,737.88,delivered,2024-01-15T06:10:00,us-east
ORD-20240115-00981,CUST-1117,sports,3,289.91,869.73,delivered,2024-01-15T07:46:00,eu-central
ORD-20240115-00982,CUST-8289,books,5,55.79,278.95,shipped,2024-01-15T05:52:00,us-west
ORD-20240115-00983,CUST-3467,sports,1,40.86,40.86,shipped,2024-01-15T07:43:00,us-west
ORD-20240115-00984,CUST-4841,electronics,5,195.05,975.25,delivered,2024-01-15T19:02:00,us-west
ORD-20240115-00985,CUST-8923,books,2,417.43,834.86,pending,2024-01-15T00:56:00,us-east
ORD-20240115-00986,CUST-5934,home,2,92.16,184.32,pending,2024-01-15T15:24:00,ap-south
ORD-20240115-00987,CUST-6992,electronics,3,93.85,281.55,delivered,2024-01-15T05:13:00,us-west
ORD-20240115-00988,CUST-2305,sports,2,409.25,818.5,cancelled,2024-01-15T08:50:00,eu-central
ORD-20240115-00989,CUST-9270,books,2,496.19,992.38,cancelled,2024-01-15T08:00:00,us-east
ORD-20240115-00990,CUST-4223,sports,3,488.27,1464.81,delivered,2024-01-15T06:12:00,us-east
ORD-20240115-00991,CUST-2873,sports,1,404.46,404.46,pending,2024-01-15T01:35:00,us-west
ORD-20240115-00992,CUST-5436,home,1,51.49,51.49,delivered,2024-01-15T01:03:00,ap-south
ORD-20240115-00993,CUST-3042,electronics,5,155.84,779.2,pending,2024-01-15T11:14:00,us-west
ORD-20240115-00994,CUST-6760,home,4,442.24,1768.96,delivered,2024-01-15T17:55:00,us-west
ORD-20240115-00995,CUST-2030,sports,3,225.16,675.48,cancelled,2024-01-15T08:58:00,us-west
ORD-20240115-00996,CUST-2684,clothing,4,121.43,485.72,pending,2024-01-15T02:31:00,ap-south
ORD-20240115-00997,CUST-8371,books,3,420.73,1262.19,cancelled,2024-01-15T14:27:00,us-west
ORD-20240115-00998,CUST-5658,books,1,492.94,492.94,pending,2024-01-15T05:50:00,eu-central
ORD-20240115-00999,CUST-5184,clothing,3,445.13,1335.39,pending,2024-01-15T00:08:00,us-east
ORD-20240115-01000,CUST-1706,books,4,222.29,889.16,cancelled,2024-01-15T15:18:00,us-west
